leg_no,anzahl_personal,person_1_name,person_1_att1,person_1_att2,person_1_att3,person_1_ca,person_1_cp,person_2_name,person_2_att1,person_2_att2,person_2_att3,person_2_ca,person_2_cp,person_3_name,person_3_att1,person_3_att2,person_3_att3,person_3_ca,person_3_cp,person_4_name,person_4_att1,person_4_att2,person_4_att3,person_4_ca,person_4_cp,person_5_name,person_5_att1,person_5_att2,person_5_att3,person_5_ca,person_5_cp,person_6_name,person_6_att1,person_6_att2,person_6_att3,person_6_ca,person_6_cp,person_7_name,person_7_att1,person_7_att2,person_7_att3,person_7_ca,person_7_cp,person_8_name,person_8_att1,person_8_att2,person_8_att3,person_8_ca,person_8_cp,person_9_name,person_9_att1,person_9_att2,person_9_att3,person_9_ca,person_9_cp,crew_group_A,crew_group_B,crew_group_B2,crew_group_C,crew_group_Start,change_person_1,change_person_2,change_person_3,change_person_4,change_person_5,change_person_6,change_person_7,change_person_8,change_person_9
272013388,5,James Mckenzie,41,45,45,0,1,Nancy Parker,41,45,45,1,0,Shawn Miller,41,45,45,0,1,Connie Le,41,45,45,1,0,Mark Russo,41,45,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271992776,5,Melissa Stewart,51,44,40,0,1,Jennifer Allen,51,44,40,0,1,Stephanie Robinson,51,44,40,1,0,Charles Castillo,51,44,40,1,0,Christine Ramirez,51,44,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272100407,7,Raven Evans,nan,nan,nan,1,0,Kristina Foley,nan,nan,nan,0,1,Robert Martin,nan,nan,nan,0,1,John Ward,nan,nan,nan,0,1,Alexandra Johnson,nan,nan,nan,1,0,Matthew Evans,nan,nan,nan,1,0,Latasha Rodriguez,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272088311,6,Carrie Hubbard,33,71,65,0,1,Richard Morgan,nan,nan,nan,1,0,Mallory Ellis,33,71,65,0,1,Tara Hawkins,33,71,65,1,0,Nicole Elliott,33,71,65,1,0,Kendra Morales,33,71,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,cp,cp,ca,ca,ca,,,,
272100633,5,David Lewis,16,51,45,0,1,Linda Smith,16,51,45,1,0,Robert Garrett,16,51,45,1,0,Jennifer Berry,16,51,45,1,0,Katherine Davis,16,51,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272102791,5,Jacqueline King,nan,nan,nan,1,0,Evelyn Russell,nan,nan,nan,1,0,Tina Johnson,nan,nan,nan,0,1,Faith Dixon,nan,nan,nan,1,0,Kathryn Garcia,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272191289,6,Amanda Johnson,21,45,45,1,0,Stephanie Rowe,21,45,45,1,0,Thomas Villa,21,45,45,0,1,William Johnston,21,45,45,1,0,Jimmy Marsh,21,45,45,1,0,Laura Nash,21,45,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271980634,5,Alexander Carter,23,56,55,1,0,Brian Peterson,23,56,55,1,0,Darryl Medina,23,56,55,0,1,Shawn Gordon,23,56,55,0,1,Mark Sanders,23,56,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272029864,4,Matthew Young,nan,nan,nan,0,1,Jason Moore,nan,nan,nan,0,1,Kurt Richardson,nan,nan,nan,1,0,Brian Johnson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271957319,6,Kevin Martin,46,75,70,1,0,Jessica Cook,46,75,70,0,1,Matthew Stone,46,75,70,1,0,Matthew Alvarez,46,75,70,1,0,Katherine Brennan,46,75,70,1,0,Crystal Pena,46,75,70,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272002934,5,Albert Watson,30,37,40,1,0,Michael Kennedy,30,37,40,0,1,Haley Schmidt,30,37,40,1,0,Daniel Gray,30,37,40,1,0,Craig Stone,30,37,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272029306,8,John Montes,nan,nan,nan,1,0,Courtney Barron,nan,nan,nan,1,0,Rebecca Miller,nan,nan,nan,1,0,Randy Norton,nan,nan,nan,1,0,Mathew Andrade,nan,nan,nan,0,1,Tyler Bailey,nan,nan,nan,1,0,Alex Holloway,nan,nan,nan,0,1,Fernando Burns,nan,nan,nan,1,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272006235,6,Jacqueline Ball,27,93,85,0,1,Donna Swanson,nan,nan,nan,1,0,Isaac Watkins,nan,nan,nan,1,0,Heather Juarez,nan,nan,nan,1,0,Mary Sawyer,nan,nan,nan,1,0,Christine Lane,27,93,85,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,cp,,,,,,,
272002212,5,Christina Levine,nan,nan,nan,0,1,Dr. Sylvia Thompson,nan,nan,nan,1,0,Amy Hughes,nan,nan,nan,0,1,Christopher Bailey,nan,nan,nan,1,0,Richard Young,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271961908,5,Kevin Bowman,54,55,45,0,1,Melissa Walker,54,55,45,1,0,Mason Williams,54,55,45,1,0,Ariel Williams,54,55,45,1,0,Jim Thompson,54,55,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272032730,4,Courtney Miller,69,30,40,0,1,John Hardin,nan,nan,nan,0,1,Richard Hernandez DDS,69,30,40,1,0,Lawrence Ramos,69,30,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,ca,ca,,,,,,
272202788,5,Susan Brooks,63,54,50,1,0,Andrew Sanders,63,54,50,0,1,Breanna Thomas,63,54,50,0,1,Gregory Barron,63,54,50,1,0,Jesse Cline,63,54,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271997255,6,Tina Myers,58,59,65,1,0,Kristy Yates,58,59,65,1,0,Andrea Alvarez,58,59,65,1,0,Steven Blair,58,59,65,1,0,Eileen Rice,58,59,65,0,1,Tina Booker,58,59,65,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271985586,6,Deanna Meyer,36,56,45,1,0,Elizabeth Kim,36,56,45,1,0,Glen Webb,36,56,45,1,0,Christine Gomez,36,56,45,0,1,Stanley Pace,36,56,45,1,0,Christian Allen,36,56,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272031121,4,Brooke Duncan,71,41,45,0,1,David Williams,71,41,45,0,1,Stuart Avila,71,41,45,1,0,Dean Cooper,71,41,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272001406,6,Cynthia Jackson,60,44,50,0,1,Paula Andersen,60,44,50,0,1,Matthew Flores,nan,nan,nan,1,0,Laura Rodriguez,nan,nan,nan,1,0,Micheal Rodriguez,nan,nan,nan,1,0,Scott Lopez,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,cp,,,,,,,
272193182,4,Chloe Marshall,43,43,50,1,0,Kimberly Blair,43,43,50,0,1,Alex Pittman,43,43,50,0,1,Heather Ryan,43,43,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272011302,4,Laura Pham MD,69,35,45,0,1,Laura Wright,nan,nan,nan,1,0,Madeline Nelson,nan,nan,nan,1,0,Melissa Davis,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
272015760,6,Mrs. Melissa Matthews,nan,nan,nan,1,0,Sabrina Thompson,nan,nan,nan,1,0,Katherine Peterson,nan,nan,nan,1,0,Jerry Tyler,nan,nan,nan,0,1,Jason Riley,nan,nan,nan,0,1,Amber Walsh,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272213210,4,Carol Johnston,56,68,80,1,0,Derek Sweeney,56,68,80,0,1,Brian Beck,56,68,80,1,0,Jacob Payne,56,68,80,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
271988036,6,Monique Hall,29,45,45,0,1,Christina Adams,29,45,45,1,0,Karen King,29,45,45,1,0,Caroline Mcclure,29,45,45,1,0,Cynthia Butler,29,45,45,1,0,Michelle Byrd,29,45,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272190088,5,Jessica Arroyo,nan,nan,nan,1,0,Courtney Campbell,nan,nan,nan,0,1,Michael Cross,nan,nan,nan,1,0,Alexander Hood,62,56,45,0,1,Jerry Williams,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,,,,,,,,
272097062,4,William Harris,40,35,35,0,1,Bradley Smith,40,35,35,1,0,James Cordova,40,35,35,1,0,Eric Hoffman,40,35,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272018760,6,Joseph Myers,34,58,55,0,1,Ricardo Johnson,34,58,55,0,1,Shawn Bowman,34,58,55,1,0,Candice Johnson,34,58,55,1,0,Rhonda Sutton,34,58,55,1,0,Michael Juarez,34,58,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272017920,5,Benjamin Brown,nan,nan,nan,1,0,George Barry,nan,nan,nan,0,1,Ryan Massey,nan,nan,nan,0,1,Juan Dennis,nan,nan,nan,1,0,Emily Davis,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271999283,6,Jennifer Pitts MD,44,89,80,0,1,Miss Kimberly Powell MD,44,89,80,1,0,Shane Mclean,44,89,80,0,1,Kenneth Lewis,44,89,80,1,0,Mark Robinson,44,89,80,1,0,Kimberly Ford,44,89,80,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271958612,6,Elizabeth Kelley,nan,nan,nan,1,0,Kenneth Wallace,nan,nan,nan,0,1,Cassandra Lewis,9,98,85,1,0,Joshua Ellis,9,98,85,0,1,Sean Weeks,9,98,85,1,0,Tony Lloyd,9,98,85,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,ca,ca,,,,,
272034289,4,Tina Carter,nan,nan,nan,0,1,Cynthia Gutierrez,64,67,60,0,1,Megan Webb,64,67,60,1,0,Jennifer Goodman,64,67,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,cp,ca,ca,,,,,,
272190535,5,Danielle Thomas,52,63,65,0,1,Karen Perez,52,63,65,1,0,Robert Howard,52,63,65,1,0,Tina Bond,52,63,65,1,0,Kelli Goodwin,52,63,65,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272020970,5,Sarah Allen,57,68,65,0,1,Barbara Miller,57,68,65,1,0,Michael Murphy,57,68,65,1,0,Kyle Melendez,57,68,65,0,1,Jason Randall,57,68,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272018340,5,Robert Williams,42,80,80,1,0,Julia Holloway,42,80,80,0,1,Gary Benjamin,42,80,80,1,0,Timothy Serrano,42,80,80,1,0,Michael Frost,42,80,80,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271981264,6,Rebecca Walter,45,83,80,1,0,Lauren Parsons,45,83,80,1,0,Connor Pineda,45,83,80,1,0,Mark Brewer,45,83,80,1,0,Randall Johnson,45,83,80,0,1,Michael Daniel,45,83,80,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272022230,6,Toni Rodriguez,48,60,60,1,0,Rachel Smith,48,60,60,0,1,Charles Watson,48,60,60,1,0,Cathy Meyer,48,60,60,1,0,Mikayla Harris,48,60,60,0,1,Jessica Holmes,48,60,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272026020,5,Kelly Wright,nan,nan,nan,1,0,Miss Melissa Peters DVM,nan,nan,nan,1,0,Christopher Foster,nan,nan,nan,0,1,Brian Arellano,nan,nan,nan,0,1,Beth Lloyd,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271989506,5,Donna Hernandez,61,62,65,0,1,Johnny Evans,61,62,65,1,0,Timothy Brooks,nan,nan,nan,0,1,Joan Martin,61,62,65,1,0,Megan Mata,61,62,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,cp,ca,ca,ca,,,,,
272023965,6,Sandra Russell,68,55,60,1,0,James Le,68,55,60,0,1,Ashley Torres,68,55,60,1,0,Matthew Jones,68,55,60,0,1,Charles Martin,68,55,60,1,0,Ashley Davis,68,55,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272184765,6,Rodney Vargas,53,80,85,1,0,Tyler Welch,53,80,85,1,0,Daniel Rangel,53,80,85,1,0,Christina Hernandez,53,80,85,0,1,Kara Allen,53,80,85,0,1,Jennifer Sanford,53,80,85,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272189429,4,Ashley Howell,73,38,35,0,1,Aaron Stokes,73,38,35,1,0,George Baker,73,38,35,0,1,Joseph Banks,73,38,35,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272007015,5,Maurice Robles,nan,nan,nan,1,0,Amy Boyle,nan,nan,nan,1,0,Anna Haynes,nan,nan,nan,0,1,Blake Williams,nan,nan,nan,0,1,Nicholas Lee,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272026440,7,Elizabeth Martinez,nan,nan,nan,1,0,Christopher Brown,nan,nan,nan,1,0,Brent Combs,nan,nan,nan,1,0,Laurie Griffith,nan,nan,nan,1,0,Ronald Mcdonald,nan,nan,nan,0,1,Zachary Lewis,nan,nan,nan,0,1,Dawn Bernard,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271972176,5,Parker Kent,72,38,40,0,1,Julie Carey,72,38,40,1,0,James Decker,72,38,40,1,0,Beverly Baker DVM,72,38,40,0,1,Michelle Logan,72,38,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271990077,6,Adam Bell,70,47,40,0,1,Courtney Hernandez,70,47,40,1,0,William Ewing,70,47,40,1,0,Ashley Berger,70,47,40,1,0,Elizabeth Schwartz,70,47,40,0,1,Kathryn George,70,47,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272188609,5,Steven Smith,74,46,50,1,0,Heather Campbell,74,46,50,1,0,Jesse Reed,74,46,50,1,0,Henry Rose,74,46,50,0,1,Allen Sullivan,74,46,50,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272185015,5,Diane Cook,50,142,125,0,1,Ronald Price,50,142,125,1,0,Lauren Martinez,50,142,125,1,0,Julie West,50,142,125,1,0,Jeremy Vaughan,50,142,125,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271995851,4,Brittany Vazquez,79,16,40,1,0,Samantha Anderson,79,16,40,0,1,Megan Walton,79,16,40,1,0,Catherine Sandoval,79,16,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272229079,5,Herbert Reed,nan,nan,nan,0,1,Joshua Warren,nan,nan,nan,1,0,Hector Williams,nan,nan,nan,1,0,Tiffany Contreras,nan,nan,nan,1,0,Jamie Miller,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271959662,5,Frederick Ramirez,66,84,70,0,1,Donna Weber,66,84,70,1,0,Phillip Wilson,66,84,70,1,0,Robert Rodgers,66,84,70,0,1,Monica Thomas,66,84,70,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271992986,5,Jennifer Allen,85,17,40,0,1,Melissa Stewart,85,17,40,0,1,Stephanie Robinson,85,17,40,1,0,Christine Ramirez,85,17,40,1,0,Charles Castillo,85,17,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271968543,6,Joseph Watts,77,52,45,0,1,Michael Johnson,77,52,45,1,0,Barry Stephens,77,52,45,1,0,Kyle Mcdonald,77,52,45,1,0,Donald Cruz,77,52,45,0,1,Beverly Perry,77,52,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272214286,6,Nancy Lloyd,nan,nan,nan,0,1,Laura Browning,nan,nan,nan,1,0,Nicholas Howard,nan,nan,nan,0,1,Kenneth Le,nan,nan,nan,1,0,Russell Ramos,nan,nan,nan,1,0,Jimmy Lewis,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272173532,4,Brian Johnson,89,21,30,1,0,Jason Moore,89,21,30,0,1,Matthew Young,89,21,30,0,1,Kurt Richardson,89,21,30,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272032940,4,Angela Byrd,nan,nan,nan,1,0,Cynthia Johnson,nan,nan,nan,1,0,Luis Patel,nan,nan,nan,0,1,Destiny Sanchez,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272338467,6,Jacob Merritt,nan,nan,nan,1,0,Rachel Bell,nan,nan,nan,1,0,Elizabeth Mcgee,nan,nan,nan,0,1,Shannon Torres,nan,nan,nan,1,0,Bobby Adams,nan,nan,nan,1,0,Stacey Schneider,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272031326,4,Stuart Avila,96,34,35,1,0,Dean Cooper,96,34,35,1,0,Brooke Duncan,96,34,35,0,1,David Williams,96,34,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272011512,4,Madeline Nelson,91,27,35,1,0,Melissa Davis,91,27,35,0,1,Laura Wright,91,27,35,1,0,Laura Pham MD,91,27,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272035568,4,Tina Carter,113,40,45,0,1,Cynthia Gutierrez,113,40,45,0,1,Megan Webb,113,40,45,1,0,Jennifer Goodman,113,40,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272102810,5,Evelyn Russell,83,65,45,1,0,Tina Johnson,83,65,45,0,1,Jacqueline King,83,65,45,1,0,Faith Dixon,83,65,45,1,0,Kathryn Garcia,83,65,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272101615,6,Tiffany Moreno,nan,nan,nan,1,0,Edward Nichols,nan,nan,nan,0,1,Daniel Williams,nan,nan,nan,1,0,Marcus Little,nan,nan,nan,0,1,Cody Wright,nan,nan,nan,1,0,Morgan Moore,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272104734,5,Matthew Salazar,nan,nan,nan,0,1,Jordan Schmidt,nan,nan,nan,0,1,Ashley Carter,nan,nan,nan,1,0,Jesus Martin,nan,nan,nan,1,0,Dominic Horton,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272088342,6,Mallory Ellis,81,51,45,0,1,Tara Hawkins,81,51,45,1,0,Nicole Elliott,81,51,45,1,0,Kendra Morales,81,51,45,1,0,Richard Morgan,81,51,45,1,0,Carrie Hubbard,81,51,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272088704,6,Kristy Harper,87,48,45,1,0,Melissa Hill,87,48,45,1,0,John White,87,48,45,0,1,Lisa Gomez,87,48,45,1,0,Curtis Villarreal,87,48,45,0,1,Peter Luna,87,48,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272189639,4,Ashley Howell,120,50,45,0,1,Joseph Banks,120,50,45,1,0,George Baker,120,50,45,0,1,Aaron Stokes,120,50,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272006445,6,Jacqueline Ball,108,33,45,0,1,Christine Lane,108,33,45,0,1,Donna Swanson,108,33,45,1,0,Isaac Watkins,108,33,45,1,0,Mary Sawyer,108,33,45,1,0,Heather Juarez,108,33,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272356559,6,Shawn Bowman,111,27,45,1,0,Candice Johnson,111,27,45,1,0,Michael Juarez,111,27,45,1,0,Rhonda Sutton,111,27,45,1,0,Joseph Myers,111,27,45,0,1,Ricardo Johnson,111,27,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272211017,5,Ryan Massey,112,49,45,0,1,Juan Dennis,112,49,45,1,0,Emily Davis,112,49,45,1,0,George Barry,112,49,45,0,1,Benjamin Brown,112,49,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272190297,5,Courtney Campbell,124,25,45,0,1,Jessica Arroyo,124,25,45,1,0,Alexander Hood,124,25,45,0,1,Jerry Williams,124,25,45,1,0,Michael Cross,124,25,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272015970,6,Jason Riley,102,37,45,0,1,Katherine Peterson,102,37,45,1,0,Jerry Tyler,102,37,45,0,1,Amber Walsh,102,37,45,1,0,Mrs. Melissa Matthews,102,37,45,1,0,Sabrina Thompson,102,37,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272003136,5,Albert Watson,107,30,55,1,0,Michael Kennedy,107,30,55,0,1,Haley Schmidt,107,30,55,1,0,Daniel Gray,107,30,55,1,0,Craig Stone,107,30,55,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272212208,5,Patricia Rowland,nan,nan,nan,1,0,Jordan Jones,nan,nan,nan,1,0,Morgan Howard,nan,nan,nan,0,1,Regina Johnson,nan,nan,nan,0,1,Steven Lozano,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272023128,6,Tina Booker,99,70,70,0,1,Eileen Rice,99,70,70,0,1,Richard Lutz,nan,nan,nan,1,0,Mark Small,nan,nan,nan,1,0,Rebecca Watkins,nan,nan,nan,1,0,Matthew Stone,92,82,80,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,cp,cp,,,,,,,
272204808,4,Cynthia Johnson,136,28,30,1,0,Angela Byrd,136,28,30,1,0,Luis Patel,136,28,30,0,1,Destiny Sanchez,136,28,30,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271960132,6,Natasha Meyer,nan,nan,nan,1,0,Joseph Clark,nan,nan,nan,1,0,Michelle Luna,nan,nan,nan,1,0,Michael Jones,nan,nan,nan,1,0,Jessica Cook,92,87,85,0,1,Crystal Pena,92,87,85,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,cp,,,,,,,
271968884,7,Stephanie Rowe,84,64,50,1,0,William Johnston,84,64,50,1,0,Jimmy Marsh,84,64,50,1,0,Laura Nash,84,64,50,0,1,Thomas Villa,84,64,50,0,1,Dr. Brian Gordon DDS,nan,nan,nan,1,0,Jeffrey Martinez,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,ca,ca,cp,cp,,,,
271987338,5,Lauren Martinez,130,46,45,1,0,Gilbert Morales,nan,nan,nan,1,0,Dennis Moore,nan,nan,nan,0,1,Tommy Wiggins,nan,nan,nan,1,0,Diane Cook,130,46,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,,,,,,,
271980844,5,Edward Martin,nan,nan,nan,1,0,Tyrone Knight,nan,nan,nan,1,0,Shawn Wallace,nan,nan,nan,1,0,John Roberts,nan,nan,nan,0,1,Matthew Ramos,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271972386,5,Michelle Logan,125,58,55,1,0,Julie Carey,125,58,55,1,0,James Decker,125,58,55,1,0,Beverly Baker DVM,125,58,55,0,1,Parker Kent,125,58,55,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272025240,5,Gregory Sellers,nan,nan,nan,0,1,Brianna Riggs,nan,nan,nan,0,1,Kenneth Ford,nan,nan,nan,1,0,Heather Hopkins,nan,nan,nan,1,0,Cameron Alvarado,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271962958,6,Rebecca Walter,117,49,45,1,0,Bill Peterson,nan,nan,nan,1,0,Connor Pineda,117,49,45,1,0,Christian Marshall,nan,nan,nan,1,0,Michael Daniel,117,49,45,0,1,Randall Johnson,117,49,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,ca,cp,cp,,,,,
272012975,6,Jackie Black,nan,nan,nan,1,0,Antonio Robbins,nan,nan,nan,1,0,Tyler Morris,nan,nan,nan,1,0,Sergio Cummings,nan,nan,nan,0,1,Michelle Murray,nan,nan,nan,0,1,Amanda Aguilar,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271958822,6,Elizabeth Kelley,114,73,70,1,0,Leah Love,nan,nan,nan,1,0,Regina Summers,nan,nan,nan,0,1,James Williams,nan,nan,nan,1,0,Cynthia Williamson,nan,nan,nan,0,1,Garrett Luna,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
